country,prov_name,iso_alpha3,data_year,total_precipitation,spei_index,drought_status,year,spei_Eastern Cape,spei_Free State,spei_Gauteng,spei_KwaZulu-Natal,spei_Limpopo,spei_Mpumalanga,spei_North West,spei_Northern Cape,spei_Western Cape,Total precipitation_Eastern Cape,Total precipitation_Free State,Total precipitation_Gauteng,Total precipitation_KwaZulu-Natal,Total precipitation_Limpopo,Total precipitation_Mpumalanga,Total precipitation_North West,Total precipitation_Northern Cape,Total precipitation_Western Cape,gwsa_Eastern Cape,gwsa_Free State,gwsa_Gauteng,gwsa_KwaZulu-Natal,gwsa_Limpopo,gwsa_Mpumalanga,gwsa_North West,gwsa_Northern Cape,gwsa_Western Cape,spei_status_Eastern Cape,spei_status_Free State,spei_status_Gauteng,spei_status_KwaZulu-Natal,spei_status_Limpopo,spei_status_Mpumalanga,spei_status_North West,spei_status_Northern Cape,spei_status_Western Cape
,,,,,,,01/01/15,0.1221327,-0.1058245,-0.1849276,-1.2140871,-0.9044123,-0.3544279,-0.7981091,-0.9757194,-0.7773686,84.0475178,66.8933017,71.6334497,117.644251,41.6813986,93.8848304,46.2091824,14.8446563,14.5573105,8.179925,6.5714073,5.421132,8.390786,3.609896,4.2791643,6.2180705,4.1979203,7.2074156,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal,Near normal,Near normal,Near normal
,,,,,,,01/02/15,-0.5065741,-1.1555794,-1.1168258,-1.3177596,-1.0133924,-1.0777194,-1.5883672,-2.416142,-1.5137419,64.3431248,46.282621,43.0551517,112.615524,63.0086221,82.7331782,25.2445282,6.05033734,18.1874744,8.34971,8.329837,7.4927254,10.021577,7.3147984,6.9916887,8.281416,4.5968933,6.7245097,Near normal,Moderate drought,Moderate drought,Moderate drought,Moderate drought,Moderate drought,Severe drought,Extreme drought,Severe drought
,,,,,,,01/03/15,-0.5836276,-1.0742738,-1.4130204,-1.4053462,-1.4774741,-1.491467,-1.8363341,-1.2324462,-1.1057708,64.7265871,83.1540464,73.40319,87.6062299,46.2031891,67.4718497,50.9218415,41.2196406,30.4696855,8.730943,8.683382,9.583125,11.0839205,7.5792055,9.742277,9.223656,3.7551687,6.2614956,Near normal,Moderate drought,Moderate drought,Moderate drought,Moderate drought,Moderate drought,Severe drought,Moderate drought,Moderate drought
,,,,,,,01/04/15,0.05218676,-0.9834965,-1.3055664,-1.2789843,-1.3294318,-1.5107462,-1.6593946,-0.9222733,-0.8310456,64.6095443,28.2903185,38.7525176,59.0444408,28.8155225,45.2999157,27.1958002,19.3777422,14.530124,6.3592696,8.680107,7.7593784,10.525775,4.101461,7.823302,9.514024,4.3804255,6.178771,Near normal,Near normal,Moderate drought,Moderate drought,Moderate drought,Severe drought,Severe drought,Near normal,Near normal
,,,,,,,01/05/15,0.08457749,-1.0316696,-1.0342065,-1.137189,-1.4530214,-1.3757952,-1.5572364,-1.0771823,-1.1852934,11.5418362,4.05203163,1.19842492,8.89782711,1.64421207,7.17096642,0.57461738,1.04337621,15.0676122,6.3638577,9.503674,11.018854,11.349485,8.304411,10.006545,10.865735,3.995599,4.0709434,Near normal,Moderate drought,Moderate drought,Moderate drought,Moderate drought,Moderate drought,Severe drought,Moderate drought,Moderate drought
,,,,,,,01/06/15,0.5598856,-0.9325752,-1.1557735,-1.4859238,-1.5307403,-1.3723668,-1.3456477,-0.7741546,0.03085347,31.368049,28.774145,5.23645571,8.46101003,1.35391307,3.5636397,19.9970328,33.8779485,70.8251993,6.5693545,8.275267,9.514336,11.942731,6.749569,9.05531,9.599196,3.9142175,1.7892843,Near normal,Near normal,Moderate drought,Moderate drought,Severe drought,Moderate drought,Moderate drought,Near normal,Near normal
,,,,,,,01/07/15,1.1424017,-0.5007239,-2.2216797,-0.3567025,-2.9756455,-2.2027867,-1.466443,-0.4564193,0.78013796,70.9648566,22.8474916,8.82978551,57.9446289,3.12298367,15.2227749,4.69018369,14.6582243,53.6136385,4.9721026,4.9986315,6.1881495,10.573047,4.3580723,6.9618735,3.9862237,1.6670107,0.40039602,Moderately wet,Near normal,Extreme drought,Near normal,Extreme drought,Extreme drought,Moderate drought,Near normal,Near normal
,,,,,,,01/08/15,1.3765421,-0.2822512,-2.7219043,-0.6849255,-2.8239644,-1.9338187,-1.9071538,0.07153359,0.862358,34.4444567,3.99280326,1.42264522,11.4781116,1.61042896,6.25635943,1.73859,9.65998199,33.8695863,6.4162474,6.0056295,4.6302667,12.543516,3.5065236,7.8155904,4.581382,2.9062383,2.4691362,Moderately wet,Near normal,Extreme drought,Near normal,Extreme drought,Severe drought,Severe drought,Near normal,Near normal
,,,,,,,01/09/15,1.1298481,-1.3469182,-0.3059,-0.6116576,-1.0855291,-0.5695793,-1.5914184,-1.3695376,0.296177,48.9317016,24.7850194,38.9969809,45.2374372,34.2591801,39.3090146,40.3015444,10.0754064,33.1943161,4.62575,6.6218,6.5185566,11.007046,3.4732437,6.4124627,5.627491,2.8337636,2.7323952,Moderately wet,Moderate drought,Near normal,Near normal,Moderate drought,Near normal,Severe drought,Moderate drought,Near normal
,,,,,,,01/10/15,-0.6487679,-2.5799403,-1.8630787,-3.3313224,-1.6348714,-1.7702132,-2.8741448,-3.0223954,-1.0032253,33.0328901,16.608653,21.2372601,48.0661384,16.3730062,41.2255572,7.41852019,4.57524048,13.3863012,1.6512685,7.589876,7.7866354,9.679595,4.321109,6.6559362,7.3849216,3.9845402,2.3978808,Near normal,Extreme drought,Severe drought,Extreme drought,Severe drought,Severe drought,Extreme drought,Extreme drought,Moderate drought
,,,,,,,01/11/15,-0.6892484,-2.4161074,-2.0294464,-3.57024,-1.9129289,-2.3015764,-2.3910546,-2.524862,-1.055785,60.3094542,23.9648411,65.8706878,70.7644166,34.6863355,56.0272745,47.5715634,4.71289672,23.980641,4.267917,9.801589,9.671407,11.61795,5.2302666,8.314807,8.721686,4.299302,3.1439896,Near normal,Extreme drought,Extreme drought,Extreme drought,Severe drought,Extreme drought,Extreme drought,Extreme drought,Moderate drought
,,,,,,,01/12/15,-1.8685851,-3.3244786,-2.6764724,-3.429978,-2.7609053,-2.7722573,-3.3259265,-3.0751753,-2.037421,40.7840652,25.6556058,78.0307218,112.777577,38.9919542,99.8211281,24.9293015,5.2401192,9.98308766,8.989339,4.4389954,4.8384323,6.720791,1.8554468,2.3132718,3.0840192,2.80484,6.181169,Severe drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought
,,,,,,,01/01/16,-1.2379524,-2.3843343,-1.5642402,-3.2436378,-2.0887334,-2.1030502,-2.4823596,-1.6159158,-2.105478,78.9006879,121.529134,113.37858,132.653002,49.466889,107.872179,74.1337154,66.595781,28.1963767,9.247585,2.6296804,-1.6977303,8.093075,1.7890474,2.846858,0.93749356,4.8839946,6.7819085,Moderate drought,Extreme drought,Severe drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Severe drought,Extreme drought
,,,,,,,01/02/16,-1.5214401,-2.1221564,-1.1175921,-2.0411372,-1.9622073,-1.6823199,-2.4632537,-2.657699,-3.2016168,74.5839207,52.3517587,86.0803405,106.612511,45.9998894,94.4660453,40.4224452,14.6845028,18.5154648,8.9070635,8.300432,4.347968,10.613481,5.380684,4.5182123,7.1169505,3.446363,4.7287264,Severe drought,Extreme drought,Moderate drought,Extreme drought,Severe drought,Severe drought,Extreme drought,Extreme drought,Extreme drought
,,,,,,,01/03/16,-0.334837,-1.4021513,-0.2415343,-1.2939149,-1.0986038,-0.9230628,-1.5338312,-1.1302333,-1.0879775,82.3260523,56.9824908,128.500873,108.066068,100.531382,123.542503,66.6227352,32.6523311,25.901851,10.091253,7.06914,1.6709582,13.302709,4.43496,6.1990924,6.577149,4.6722813,5.383202,Near normal,Moderate drought,Near normal,Moderate drought,Moderate drought,Near normal,Severe drought,Moderate drought,Moderate drought
,,,,,,,01/04/16,-0.4187452,-1.5044574,-0.8381131,-1.5711792,-1.2674251,-1.3584838,-1.2946256,-1.451723,-0.8486483,36.7203612,51.7533817,21.2724752,47.6322628,12.7935301,17.5919924,45.0148181,27.3950993,29.4192425,7.1682386,12.104047,12.236252,14.751658,9.488149,12.646184,12.588193,4.6073174,3.208538,Near normal,Severe drought,Near normal,Severe drought,Moderate drought,Moderate drought,Moderate drought,Moderate drought,Near normal
,,,,,,,01/05/16,-0.2374559,-0.8213302,-0.046186,-1.0260392,-0.8959814,-0.8681277,-0.4913365,-0.4292001,-0.6286864,28.7615302,40.4197745,23.3276816,39.5102386,12.5902458,17.6617478,31.1132391,27.8961823,20.3171344,8.259328,6.036717,4.1300097,12.60992,2.9538252,6.6715274,4.795541,3.3056288,3.9720592,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal,Near normal,Near normal,Near normal
,,,,,,,01/06/16,-0.6790786,-0.4739802,-0.5491577,-1.4827732,-1.8483006,-1.9801372,-0.3848932,-0.4110979,-0.5432801,17.5205671,13.3451962,8.40454479,13.9190211,6.10909289,6.00904626,10.3910094,4.86671019,45.5283823,7.3276625,2.9770098,0.04302583,10.800234,3.3042467,3.7167778,4.419083,3.124867,3.0471058,Near normal,Near normal,Near normal,Moderate drought,Severe drought,Severe drought,Near normal,Near normal,Near normal
,,,,,,,01/07/16,0.6146683,0.9031733,1.0776001,0.68432474,-0.9434874,-0.7985342,-0.3075363,0.08853759,0.10837422,52.7941706,49.4961138,23.9333676,62.0357257,12.3564634,28.6305437,22.2767989,11.521346,46.4204309,7.7213764,5.4476933,3.873691,10.662886,4.858952,5.765838,5.747787,3.4798937,2.378742,Near normal,Near normal,Moderately wet,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal
,,,,,,,01/08/16,0.3522424,0.2502345,0.12506762,0.37280425,-1.868831,-2.0444784,-1.1289166,-1.3503978,0.00402868,19.5061561,5.5495669,0.54549336,25.7964823,0.52335495,3.11141555,0.40942627,7.36481283,26.0721536,5.1233673,3.5408604,-0.6160109,7.828976,-0.0119807,2.0120788,3.7754438,4.8487864,3.0464265,Near normal,Near normal,Near normal,Near normal,Severe drought,Extreme drought,Moderate drought,Moderate drought,Near normal
,,,,,,,01/09/16,0.516414,-0.0411517,-0.6493647,0.56012124,-2.0373611,-1.6528485,-1.4627782,-0.7732678,0.09165372,46.3000555,16.036033,13.8283201,66.7476446,7.48496534,25.8931653,2.66547956,5.11588021,32.272862,4.4560366,7.2732444,7.934348,8.991259,6.011062,9.278713,8.667072,4.6401353,2.1434224,Near normal,Near normal,Near normal,Near normal,Extreme drought,Severe drought,Moderate drought,Near normal,Near normal
,,,,,,,01/10/16,-1.0104972,-1.3396672,-1.1135597,-0.7647898,-1.9147836,-1.830105,-1.855006,-1.6208723,-0.9972187,26.7859356,42.3737867,55.0593278,81.7318782,21.8224716,45.6327585,37.4560417,2.87848016,8.11688223,4.2790737,6.7957006,7.1286535,6.771493,5.597306,7.8803988,7.8198133,4.725511,3.7187684,Moderate drought,Moderate drought,Moderate drought,Near normal,Severe drought,Severe drought,Severe drought,Severe drought,Near normal
,,,,,,,01/11/16,-0.7980562,-0.7001522,-0.429464,-0.6223224,-1.7562232,-0.6479659,-1.8165781,-2.0412529,-1.3140446,61.9333212,107.78114,127.685175,134.631611,52.9679457,121.522758,61.8606745,6.29474491,8.09818272,8.435991,8.181971,5.3976183,6.059706,4.441249,5.672714,7.603987,5.9237924,6.343729,Near normal,Near normal,Near normal,Near normal,Severe drought,Near normal,Severe drought,Extreme drought,Moderate drought
,,,,,,,01/12/16,-1.5847236,-0.9658958,-0.1762583,-1.430623,-1.442443,-0.6853597,-1.6750283,-2.8311403,-2.924809,37.0747201,54.1734068,98.5171278,84.0015756,128.562886,122.87336,81.1724818,8.3360056,7.61721297,9.885119,6.883582,4.2073913,5.0897136,4.5612855,2.738742,5.758538,4.2714624,5.5692406,Severe drought,Near normal,Near normal,Moderate drought,Moderate drought,Near normal,Severe drought,Extreme drought,Extreme drought
,,,,,,,01/01/17,-0.8500748,-0.2123396,0.56732357,-1.0744678,-0.1857438,0.42713055,-0.1792248,-1.5898055,-1.99547,98.731667,126.919233,214.349604,124.803307,142.297444,137.688983,177.807027,73.5257595,32.981618,5.668923,2.1176069,3.3505232,2.6929016,5.35326,2.7610927,4.588801,3.419344,4.186665,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal,Near normal,Severe drought,Severe drought
,,,,,,,01/02/17,-0.3495632,0.4667077,1.0593029,-0.1597933,0.36631495,0.3879826,0.93120015,-0.9156076,-2.01122,122.922244,177.23441,157.584439,193.572881,126.271913,162.915748,181.43135,63.4110195,15.4524153,5.6940365,2.923391,2.4862857,5.5212874,-0.2006009,1.374943,-2.0836005,2.3673031,4.866916,Near normal,Near normal,Moderately wet,Near normal,Near normal,Near normal,Near normal,Near normal,Extreme drought
,,,,,,,01/03/17,-0.1668039,0.4290467,0.61868083,0.1486557,0.26636404,0.17180906,0.7142039,-0.648608,-1.750864,38.5515447,25.8393131,15.7516472,84.767485,25.0917028,44.910712,19.7670738,8.49544415,8.25964697,6.5142035,4.608653,6.891538,5.2937875,5.5040345,4.2975793,2.1486917,3.8555691,6.774896,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Severe drought
,,,,,,,01/04/17,-0.6349076,0.06987056,0.21383148,0.1115474,-0.0721905,-0.1898243,0.19461198,-1.2608086,-2.4767694,41.0560757,39.1661713,40.5213896,47.7421625,34.3903171,44.934338,33.1254384,30.0235105,17.7022004,9.093918,7.8793893,7.830973,9.348542,6.5135846,7.1093974,4.511954,4.2674417,8.029805,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Moderate drought,Extreme drought
,,,,,,,01/05/17,-1.0979141,-1.47739,-0.8359767,-0.2333133,-0.6017169,-0.5026829,-1.2311075,-2.1055887,-2.8006477,38.3528585,15.202768,31.2634136,90.6530641,20.782595,41.7956939,8.59255986,2.18208841,6.99054629,6.1691566,4.5015163,5.5423956,3.4687853,5.028401,4.1637855,4.1955113,2.94262,6.411506,Moderate drought,Moderate drought,Near normal,Near normal,Near normal,Near normal,Moderate drought,Extreme drought,Extreme drought
,,,,,,,01/06/17,-0.8237486,-1.131646,-0.2210649,0.03959834,-0.1716253,0.3204004,-0.9496564,-1.3502544,-1.6320356,7.58463128,4.34160751,0.12491952,7.82762102,0.78495623,1.29762504,0.28779438,6.5530031,31.2686265,6.8007064,6.0174217,7.0590215,4.5607886,6.872112,6.284806,4.612284,3.2709436,5.31591,Near normal,Moderate drought,Near normal,Near normal,Near normal,Near normal,Near normal,Moderate drought,Severe drought
,,,,,,,01/07/17,-0.5803661,-1.7356454,-1.1643541,-0.0810189,-1.5523427,-0.6644608,-2.729354,-2.1768847,-1.3333658,8.01890643,2.09943596,2.41001591,8.36712661,2.22460581,3.39786418,1.08806468,1.77969592,18.965493,8.011982,6.174897,4.5066924,6.0714774,1.6558623,4.2555075,3.3325257,4.734743,5.7949004,Near normal,Severe drought,Moderate drought,Near normal,Severe drought,Near normal,Extreme drought,Extreme drought,Moderate drought
,,,,,,,01/08/17,-0.2728058,-2.0443256,-5,-2.5594244,-3.1098814,-3.6938806,-3.7606905,-1.6781033,-0.5489994,35.0289917,2.08978636,0.75216696,30.4473253,2.49100078,9.45217213,0.52385685,1.69367909,27.7865856,7.7570634,6.5795975,4.7598395,7.799141,1.9760103,5.416398,3.3948512,4.8600326,6.3876553,Near normal,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Severe drought,Near normal
,,,,,,,01/09/17,-0.3761804,-2.1741455,-3.5863173,-1.7846721,-2.382436,-2.0644276,-3.0795648,-2.1433787,-0.8940917,24.9185664,9.90089353,10.8376957,38.1266676,7.23933728,28.5447118,5.97355084,2.55688109,12.5500679,7.588795,7.015067,5.6404233,7.489526,2.4077268,5.7262125,3.5367627,4.727346,6.9850507,Near normal,Extreme drought,Extreme drought,Severe drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Near normal
,,,,,,,01/10/17,0.3799086,-0.8151603,-0.821796,-0.7990887,-0.9260163,-1.0898533,-0.3808889,-1.2720512,-0.7084079,88.6094287,58.3712098,97.8489071,103.167121,45.3551456,78.5755048,49.4004644,12.8670912,18.6209948,3.3761883,4.502851,3.4241304,4.2434263,1.519051,3.6099777,1.8275006,4.306821,7.5100145,Near normal,Near normal,Near normal,Near normal,Near normal,Moderate drought,Near normal,Moderate drought,Near normal
,,,,,,,01/11/17,0.11373259,-1.2381498,-0.9697067,-0.7333484,-1.1501658,-0.7007893,-0.9614167,-1.2019242,-0.1750486,71.5125317,42.4371404,73.2165637,131.923608,58.2407715,102.629653,30.8696225,8.925469,38.8937554,4.8089037,6.695284,4.435976,4.827687,1.7815766,4.062547,3.3649666,4.227927,6.377854,Near normal,Moderate drought,Near normal,Near normal,Moderate drought,Near normal,Near normal,Moderate drought,Near normal
,,,,,,,01/12/17,0.15466617,-0.9043249,-0.7756666,-0.2249241,-1.1939564,-0.2450762,-1.2921293,-0.908439,-0.2434673,65.1914641,79.1320277,119.431079,136.001838,65.3075481,141.796573,59.4195763,14.4020422,10.1802928,6.1071773,5.3503003,2.8889687,1.5993314,4.0622196,2.9478679,3.6449273,4.291519,6.3665023,Near normal,Near normal,Near normal,Near normal,Moderate drought,Near normal,Moderate drought,Near normal,Near normal
,,,,,,,01/01/18,-0.1739096,-0.9968122,-1.072034,-0.5295435,-1.5712787,-0.7815597,-1.7151407,-1.370565,-0.665204,83.1212045,86.1251915,52.1466449,106.708086,20.9477972,58.615635,45.2848602,22.1244336,24.8995781,8.277692,7.4316344,6.528604,4.9765167,7.978962,6.7113314,6.423033,4.426074,6.0944657,Near normal,Near normal,Moderate drought,Near normal,Severe drought,Near normal,Severe drought,Moderate drought,Near normal
,,,,,,,01/02/18,-0.1059287,-0.6760354,-0.8085124,-0.5571231,-0.8506302,-0.8088526,-1.3465548,-1.6374336,-2.1335652,94.9964315,81.5468097,86.1334406,99.0037626,116.622321,102.195337,65.7117845,29.6884756,15.6987624,5.659255,6.4137826,6.9313436,6.738681,9.094019,9.9064865,5.7938457,4.5486875,6.0620384,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Moderate drought,Severe drought,Extreme drought
,,,,,,,01/03/18,0.30264702,-0.2746216,-0.2645386,-0.2093217,-0.5839776,-0.5798928,-0.5979636,-1.0025194,-0.8231221,99.867771,136.142784,165.133559,146.835003,45.1897553,115.649371,110.846505,22.8589982,30.1499637,3.919443,5.936724,8.189954,6.681482,7.90287,10.619942,7.665691,5.149672,6.2003894,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Moderate drought,Near normal
,,,,,,,01/04/18,0.18010071,-0.0394754,0.02940144,0.01051851,-0.1461841,0.01655529,0.12853462,-0.6476668,-0.8608204,52.5633384,72.1468347,41.5625079,62.1422828,24.4484908,40.8765997,41.8149103,52.5489424,19.6916361,2.9212623,4.34176,8.0791,6.474237,7.630391,9.146015,6.5297713,3.5563135,5.4516807,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal
,,,,,,,01/05/18,0.04869212,0.2399654,0.2818064,0.628953,-0.8103741,0.30408284,0.37312096,-0.3578328,-0.4876875,19.1864496,22.2626759,20.0619971,57.9500394,21.0947232,28.0137139,12.5840709,13.1935105,31.974789,4.123772,4.465963,8.235475,6.7425294,7.0121546,8.5241995,6.1159,3.5604331,5.771625,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal
,,,,,,,01/06/18,-0.5546628,-0.507334,-0.6792566,-0.3260781,-1.0985754,-0.4748637,0.06305232,-0.4020073,-0.9893153,7.02909611,0.33901376,0.10582537,6.72833676,0.77568733,1.5373681,0.06725404,3.22859276,36.4940784,7.56608,6.257482,8.418097,8.456675,6.810464,8.742454,6.7223425,5.858204,8.058371,Near normal,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal,Near normal,Near normal
,,,,,,,01/07/18,-0.6438328,-1.1178466,-0.9952632,-0.2639081,-1.2989001,-0.5799666,-1.1442783,-1.439055,-1.0668106,17.3660291,10.4541916,8.8418682,9.59623612,6.10210701,5.01083487,12.5138778,9.12248044,29.557301,8.728047,6.156461,5.6779637,9.525326,3.1593208,5.378686,6.1735473,6.423612,7.3534303,Near normal,Moderate drought,Near normal,Near normal,Moderate drought,Near normal,Moderate drought,Moderate drought,Moderate drought
,,,,,,,01/08/18,-0.1255037,-0.6856439,-4.1966505,-0.6204776,-2.711623,-1.6461617,-1.8967271,-0.9930658,-0.6751283,32.4390108,24.7897581,5.2743614,49.6539031,5.35330031,16.4091861,4.35358643,3.84857272,29.8341437,5.633162,4.725285,6.884175,8.899883,4.935498,7.827713,5.591925,5.0934243,6.300714,Near normal,Near normal,Extreme drought,Near normal,Extreme drought,Severe drought,Severe drought,Near normal,Near normal
,,,,,,,01/09/18,0.53626645,-0.0543039,-1.9025248,0.0276847,-2.5196486,-0.8904958,-0.8539068,0.05175634,0.22216828,49.8694997,12.7080367,8.30873125,55.7424291,5.68666318,18.6876488,5.31002901,8.25641734,44.0233251,3.529777,5.241559,7.5425444,7.5939374,5.211624,7.690083,5.6723986,4.754713,4.9414024,Near normal,Near normal,Severe drought,Near normal,Extreme drought,Near normal,Near normal,Near normal,Near normal
,,,,,,,01/10/18,-0.0910239,-0.6241885,-1.2883017,-0.1947232,-1.7448553,-0.8137431,-1.3588719,-0.8362486,-0.4245916,26.6301313,25.5172569,46.2770908,71.5950744,13.3284812,61.3302502,17.0483374,6.87109803,12.6647438,6.5156865,6.2099366,7.7555943,7.5933776,5.554611,7.899534,3.95115,2.7933168,7.30978,Near normal,Near normal,Moderate drought,Near normal,Severe drought,Near normal,Moderate drought,Near normal,Near normal
,,,,,,,01/11/18,-0.993844,-1.595134,-1.8148673,-1.4642943,-1.823955,-1.3802148,-2.0726817,-1.7787602,-0.8227332,34.5427321,18.2162756,41.3777162,61.7499906,40.2205748,64.4703912,13.87088,2.61906523,16.3394082,7.3628116,5.7601447,3.3250299,5.3442063,2.577959,2.941036,4.4265656,4.2671933,7.207814,Near normal,Severe drought,Severe drought,Moderate drought,Severe drought,Moderate drought,Extreme drought,Severe drought,Near normal
,,,,,,,01/12/18,-2.1701283,-2.255744,-1.6821401,-1.7463311,-1.7019005,-1.5752053,-2.3965828,-2.8173604,-2.1985517,48.566171,50.4107729,128.513175,129.104729,86.4254333,114.355689,70.2634517,6.13364474,16.2942595,9.799929,5.599042,2.7933583,5.3833866,2.0511754,1.1027422,4.2980084,4.560986,7.6047378,Extreme drought,Extreme drought,Severe drought,Severe drought,Severe drought,Severe drought,Extreme drought,Extreme drought,Extreme drought
,,,,,,,01/01/19,-1.8870444,-2.0995214,-1.3377911,-2.0377786,-1.1150787,-1.4467435,-2.5735054,-2.3588142,-1.3394408,53.5820282,46.5248141,110.477836,99.0669669,80.0752487,127.613854,50.1017121,7.77380089,10.0218187,10.460485,3.703292,-1.2163014,7.0864,1.5615788,0.21612829,4.308723,2.663556,5.6733556,Severe drought,Extreme drought,Moderate drought,Extreme drought,Moderate drought,Moderate drought,Extreme drought,Extreme drought,Moderate drought
,,,,,,,01/02/19,-1.6466945,-1.0271717,-0.0095226,-0.7403476,-0.5489612,-0.6861509,-1.5086268,-2.3687985,-1.888,98.1867809,108.490411,116.261974,151.988589,119.907906,136.219893,65.7306221,27.5081512,21.8147019,6.7024055,3.2434402,-0.7414715,6.882112,1.5048314,4.313125,2.538944,2.5541332,6.178481,Severe drought,Moderate drought,Near normal,Near normal,Near normal,Near normal,Severe drought,Extreme drought,Severe drought
,,,,,,,01/03/19,-0.7491019,-0.487077,-0.475689,-0.3970425,-0.68998,-0.7692619,-1.373997,-1.9776553,-1.0324464,82.448188,57.0924614,36.9545385,104.248565,18.521099,52.6728397,23.0280954,11.4483539,30.0552337,8.119647,5.4326634,0.06992715,7.811192,2.09025,4.4816036,5.3048897,4.704248,6.865131,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Moderate drought,Severe drought,Moderate drought
,,,,,,,01/04/19,-0.0079319,0.79291964,0.47827646,0.9615681,-0.8015968,-0.3408547,0.11030199,-1.5823214,-1.1021981,92.4021222,130.221935,79.6975181,105.20419,30.4503487,62.7041274,104.409505,27.1691917,19.218383,6.653262,3.5198357,3.767344,4.53133,5.1030874,5.622527,3.9962933,6.051048,8.079473,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Near normal,Severe drought,Moderate drought
,,,,,,,01/05/19,0.06967101,0.37252954,-0.2007169,0.524761,-1.4260565,-0.9676082,-0.2189358,-2.1189556,-1.1072776,22.9165773,12.8445455,1.45656865,12.6166962,1.27850804,2.68297046,2.35564237,6.39594789,20.2523163,5.294716,3.1472602,2.4796317,5.7908983,0.83644146,4.1063533,3.9950583,5.997892,8.182351,Near normal,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal,Extreme drought,Moderate drought
,,,,,,,01/06/19,-0.1487618,0.50992703,0.6994316,0.47273737,-1.0077515,-0.4205818,0.39710665,-1.7971237,-1.301476,6.05197193,0.60059933,0.05171931,8.61027634,1.48790248,2.91676588,0.11923293,2.59636825,26.27333,7.150248,3.8354506,3.4496639,7.0956964,0.5055583,3.1062865,4.4317274,6.248591,8.163856,Near normal,Near normal,Near normal,Near normal,Moderate drought,Near normal,Near normal,Severe drought,Moderate drought
,,,,,,,01/07/19,-1.2182086,-2.1442337,-2.6057878,-3.0582101,-2.8956149,-2.8837152,-3.3875709,-2.7985718,-0.9496727,7.69337616,0.92451011,0.03523976,6.11939619,0.4065617,1.2142853,0.04046584,5.81090875,37.2494006,7.7855124,3.45024,2.3040476,8.561607,0.15248293,3.225445,2.757606,5.8949943,8.272107,Moderate drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Near normal
,,,,,,,01/08/19,-2.1339202,-3.0327706,-4.478447,-3.619943,-3.7235625,-4.503947,-4.9854717,-2.6214488,-1.2691274,6.70594821,1.68558445,0.27701039,22.4258829,1.62557016,5.59541425,0.30777215,0.54540886,8.43136462,1.2041723,-3.692903,-9.097278,8.58778,-6.6514034,-0.5196123,-1.099723,4.7150717,6.630458,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Moderate drought
,,,,,,,01/09/19,-1.8710113,-3.3613524,-4.4025235,-2.6272104,-2.5602043,-2.3207612,-4.618714,-2.5623043,-1.3912987,25.0658321,3.18008515,6.97073573,30.8767496,4.58847496,18.7713102,2.26809735,2.95484012,24.4994422,9.427755,1.4871534,-0.5830492,10.716154,0.9268948,4.297375,1.2670821,6.7513885,9.534051,Severe drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Moderate drought
,,,,,,,01/10/19,-2.379693,-2.8242617,-2.7157679,-3.158851,-2.2432747,-2.405926,-3.0129395,-2.6796076,-1.617878,21.4875387,3.95036265,13.7735566,60.0400434,13.8134133,34.3688287,3.17649453,2.31834799,20.7590582,7.2953453,0.6754305,-1.1450276,5.266655,-0.5064583,-3.98216,2.9263144,7.33454,10.8217325,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Severe drought
,,,,,,,01/11/19,-2.5260303,-2.6125424,-2.0248716,-2.2651765,-1.4978337,-1.7530873,-2.6705399,-2.850088,-1.5160329,37.1709429,42.1665356,138.939012,147.10956,70.2536669,113.921236,67.2378147,3.18206764,12.968651,9.765345,3.7734122,-0.8013759,5.4145885,0.05544571,-1.1009482,1.7119076,6.6263824,10.336488,Extreme drought,Extreme drought,Extreme drought,Extreme drought,Moderate drought,Severe drought,Extreme drought,Extreme drought,Severe drought
